n1,k1,p1,a1,n2,k2,p2,a2,d,lat1,lat2,lat1u,lat2u,test_loss_1,test_loss_2,test_loss_3,m_test_loss,s_test_loss,UCL_test_loss,test_acc_1,test_acc_2,test_acc_3,m_test_acc,s_test_acc,LCL_test_acc
128,7,2,tanh,32,5,4,tanh,0.25,0.08115582,1.0809942,0.541261611,0.940734435,0.062119633,0.057375204,0.065588385,0.061694407,0.004123069,0.066978333,0.979749978,0.981000006,0.978500009,0.979749998,0.001249999,0.97814806
128,7,2,tanh,32,5,4,tanh,0.5,-0.74851954,0.871445,0.143623897,0.893884432,0.066563055,0.064161964,0.065169148,0.065298056,0.001205725,0.066843254,0.978500009,0.979749978,0.980499983,0.979583323,0.001010349,0.978288509
128,7,2,tanh,32,7,2,relu,0.25,-0.746675,-0.19455668,0.144222634,0.392520979,0.076610267,0.060085982,0.110296935,0.082331061,0.025589657,0.115125527,0.980250001,0.985000014,0.971000016,0.97875001,0.007119513,0.969625987
128,7,2,tanh,32,7,2,relu,0.5,-0.7419158,0.4163022,0.145774857,0.723130898,0.066978872,0.053190775,0.063342489,0.061170712,0.007146004,0.070328684,0.981000006,0.982249975,0.980750024,0.981333335,0.000803613,0.980303463
128,7,2,tanh,32,7,2,tanh,0.25,0.032709103,0.77871245,0.514293757,0.866939569,0.072444916,0.053211883,0.067410052,0.064355617,0.009973694,0.07713742,0.976999998,0.984250009,0.980250001,0.980500003,0.003631465,0.975846093
128,7,2,tanh,32,7,2,tanh,0.5,-0.57497096,0.63010687,0.206887769,0.81527878,0.072007507,0.057982471,0.074133061,0.068041013,0.008775545,0.079287327,0.975000024,0.980250001,0.975250006,0.976833344,0.002961551,0.973037964
128,7,2,tanh,32,7,4,relu,0.25,-0.90181017,-0.23630892,0.099341502,0.369996264,0.071251169,0.054876484,0.070352428,0.06549336,0.009205459,0.077290631,0.980000019,0.981750011,0.979499996,0.980416675,0.001181458,0.978902576
128,7,2,tanh,32,7,4,relu,0.5,-0.89666253,0.4958976,0.10065616,0.759755869,0.057830438,0.058994416,0.067791238,0.061538697,0.005446045,0.068518085,0.98150003,0.983500004,0.981000006,0.982000013,0.00132287,0.980304687
128,7,2,tanh,32,7,4,tanh,0.25,0.060470793,0.9379569,0.529762977,0.910786438,0.06669645,0.070460044,0.063751981,0.066969492,0.003362356,0.071278525,0.977999985,0.976750016,0.979250014,0.978000005,0.001249999,0.976398067
128,7,2,tanh,32,7,4,tanh,0.5,-0.6859554,0.74744016,0.164819733,0.85694127,0.059184231,0.063485347,0.069563799,0.064077792,0.005215084,0.070761191,0.980499983,0.978250027,0.978999972,0.979249994,0.001145626,0.977781815
128,7,4,relu,8,3,2,relu,0.25,-0.36765856,-0.56443447,0.299783327,0.212360907,0.087976769,0.092552237,0.08714173,0.089223579,0.002912782,0.092956459,0.972500026,0.972000003,0.973999977,0.972833335,0.001040815,0.971499478
128,7,4,relu,8,3,2,relu,0.5,0.13640015,-0.59518015,0.571780989,0.199828697,0.123639479,0.112542868,0.116041236,0.117407861,0.005673133,0.124678274,0.96450001,0.967000008,0.968249977,0.966583332,0.001909392,0.964136347
128,7,4,relu,8,3,2,tanh,0.25,0.4504885,0.46732986,0.732793193,0.746910171,0.11096815,0.105085418,0.102874264,0.106309277,0.004183434,0.111670564,0.968500018,0.96724999,0.971499979,0.969083329,0.002184214,0.966284146
128,7,4,relu,8,3,2,tanh,0.5,0.652896,-0.0036302,0.817787264,0.498919617,0.115433186,0.120149463,0.114945702,0.116842784,0.002874023,0.120525992,0.968249977,0.963750005,0.967000008,0.96633333,0.002322882,0.963356437
128,7,4,relu,8,3,4,relu,0.25,-0.6585208,-1.0735736,0.174690186,0.061428592,0.433598846,0.301604986,0.388079435,0.374427756,0.067047528,0.46035262,0.907999992,0.932500005,0.90200001,0.914166669,0.016158074,0.893459264
128,7,4,relu,8,3,4,relu,0.5,0.25331187,-1.189987,0.634799252,0.042412735,0.68239969,0.539212942,0.789733708,0.67044878,0.125687238,0.831523456,0.889999986,0.925249994,0.884750009,0.899999996,0.022024131,0.871774937
128,7,4,relu,8,3,4,tanh,0.25,0.9100559,0.89311886,0.898846832,0.899610006,0.453367352,0.320855319,0.360057384,0.378093352,0.068072254,0.465331456,0.896499991,0.937250018,0.927999973,0.920583327,0.02136343,0.89320499
128,7,4,relu,8,3,4,tanh,0.5,1.2516571,0.028537018,0.963039985,0.517059774,0.463995546,0.494989961,0.441885412,0.466956973,0.026675847,0.501143447,0.907000005,0.912500024,0.936749995,0.918750008,0.015829157,0.898464127
128,7,4,relu,8,5,2,relu,0.25,-0.4156502,-0.64278764,0.276758577,0.181287127,0.096933559,0.085059203,0.068559557,0.08351744,0.014249694,0.101779157,0.970499992,0.97299999,0.979250014,0.974249999,0.004506952,0.968474108
128,7,4,relu,8,5,2,relu,0.5,0.14487961,-0.6832076,0.576433028,0.166382127,0.082265951,0.095820703,0.10145732,0.093181325,0.009864173,0.10582277,0.9745,0.972500026,0.970499992,0.972500006,0.002000004,0.969936898
128,7,4,relu,8,5,2,tanh,0.25,0.509432,0.5332503,0.75936184,0.776022731,0.081343666,0.095646732,0.080057316,0.085682571,0.008653152,0.096772032,0.977500021,0.969500005,0.979250014,0.97541668,0.005198163,0.968754966
128,7,4,relu,8,5,2,tanh,0.5,0.7270193,-0.00698951,0.844298683,0.497024704,0.0770583,0.087720819,0.092413597,0.085730905,0.007868679,0.095815023,0.977500021,0.973749995,0.971499979,0.974249998,0.00303111,0.970365474
128,7,4,relu,8,5,4,relu,0.25,-0.5953348,-0.9633089,0.198746747,0.084228804,0.425688833,0.341588497,0.324081987,0.363786439,0.054318959,0.433398985,0.907500029,0.919499993,0.930000007,0.91900001,0.011258319,0.904571894
128,7,4,relu,8,5,4,relu,0.5,0.22727051,-1.0652705,0.621003089,0.062975537,0.633842766,0.601803839,1.082105279,0.772583961,0.268531577,1.116721024,0.86925,0.919250011,0.734499991,0.841000001,0.095559873,0.718535096
128,7,4,relu,8,5,4,tanh,0.25,0.8093699,0.8106822,0.87074811,0.876682505,0.280939132,0.240252912,0.267195672,0.262795905,0.020696874,0.289320016,0.946250021,0.959999979,0.949750006,0.952000002,0.007145782,0.942842314
128,7,4,relu,8,5,4,tanh,0.5,1.1240958,0.019528596,0.944159899,0.511981488,0.28578499,0.326154053,0.356090903,0.322676649,0.035281718,0.367891989,0.957750022,0.941500008,0.941500008,0.946916679,0.00938195,0.934893227
128,7,4,relu,8,7,2,relu,0.25,-0.4622625,-0.7373595,0.255229537,0.147631218,0.063706718,0.057579882,0.065389149,0.06222525,0.004110015,0.067492446,0.979250014,0.982249975,0.979250014,0.980250001,0.001732028,0.978030317
128,7,4,relu,8,7,2,relu,0.5,0.16746189,-0.7853383,0.58876992,0.13218464,0.092379212,0.090051092,0.094964616,0.092464973,0.002457884,0.095614879,0.974749982,0.97299999,0.972500026,0.973416666,0.001181435,0.971902596
128,7,4,relu,8,7,2,tanh,0.25,0.5763209,0.5986956,0.787741296,0.803020902,0.066246256,0.067858078,0.067143008,0.067082447,0.000807616,0.068117449,0.980000019,0.980499983,0.981000006,0.980500003,0.000499994,0.979859235
128,7,4,relu,8,7,2,tanh,0.5,0.8361872,-0.008246401,0.878682492,0.496315735,0.065424174,0.062543884,0.073046319,0.067004792,0.005426698,0.073959386,0.980499983,0.979749978,0.979250014,0.979833325,0.000629139,0.979027051
128,7,4,relu,8,7,4,relu,0.25,-0.5368586,-0.8594015,0.222621562,0.110470405,0.259680599,0.357458711,0.546022236,0.387720515,0.145549702,0.574249964,0.949249983,0.924250007,0.897249997,0.923583329,0.026006403,0.890254783
128,7,4,relu,8,7,4,relu,0.5,0.1933465,-0.9444637,0.602805561,0.088633472,0.496531725,0.92147851,0.571650207,0.663220147,0.226790064,0.953863309,0.926750004,0.839749992,0.912249982,0.892916659,0.046610981,0.833182284
128,7,4,relu,8,7,4,tanh,0.25,0.7010175,0.716768,0.835290116,0.846682866,0.240964472,0.223963797,0.263805747,0.242911339,0.019992198,0.268532371,0.953249991,0.962000012,0.944999993,0.953416665,0.008501235,0.942521894
128,7,4,relu,8,7,4,tanh,0.5,0.9966887,0.013266889,0.919438878,0.508450452,0.249606892,0.368793219,0.264426172,0.294275428,0.064958284,0.377522818,0.964250028,0.947000027,0.957000017,0.956083357,0.008661457,0.944983254
128,7,4,relu,32,3,2,relu,0.25,-0.33324352,-0.5704231,0.316792342,0.209886004,0.060867347,0.052988697,0.05318119,0.055679078,0.004494203,0.061438631,0.983500004,0.98299998,0.981750011,0.982749998,0.000901381,0.981594833
128,7,4,relu,32,3,2,relu,0.5,0.16984665,-0.59143895,0.590067967,0.201330459,0.074565835,0.05611451,0.06325876,0.064646368,0.009303598,0.076569409,0.9745,0.980000019,0.979250014,0.977916678,0.002982598,0.974094324
128,7,4,relu,32,3,2,tanh,0.25,0.46560687,0.43096197,0.73974162,0.730068864,0.055951502,0.059582327,0.070367426,0.061967085,0.007498001,0.07157616,0.980750024,0.981000006,0.978500009,0.980083346,0.001376895,0.978318784
128,7,4,relu,32,3,2,tanh,0.5,0.65279794,-0.033635333,0.817750501,0.482000193,0.059907258,0.061378594,0.060572665,0.060619506,0.000736786,0.061563734,0.982749999,0.980000019,0.980750024,0.981166681,0.001421548,0.979344893
128,7,4,relu,32,3,4,relu,0.25,-0.57742316,-1.1018003,0.205897561,0.056366458,0.115628012,0.104073778,0.1234117,0.114371163,0.009730034,0.126840703,0.963750005,0.971499979,0.964999974,0.966749986,0.004160821,0.961417679
128,7,4,relu,32,3,4,relu,0.5,0.31183073,-1.1833615,0.665165749,0.043367739,0.14729704,0.13344574,0.172251135,0.150997972,0.019665639,0.176200502,0.959249973,0.96450001,0.954999983,0.959583322,0.004758778,0.953484702
128,7,4,relu,32,3,4,tanh,0.25,0.9353534,0.82590383,0.905193759,0.881152656,0.109971188,0.117836483,0.124236315,0.117347995,0.007145098,0.126504807,0.966750026,0.967750013,0.962249994,0.965583344,0.002929746,0.961828724
128,7,4,relu,32,3,4,tanh,0.5,1.2568219,-0.030461224,0.963694187,0.48378904,0.116925508,0.111228965,0.133626118,0.12059353,0.0116404,0.135511303,0.965749979,0.969749987,0.964250028,0.966583331,0.002843105,0.962939746
128,7,4,relu,32,5,2,relu,0.25,-0.36889237,-0.6523199,0.299181037,0.177702371,0.048591137,0.054270536,0.056757864,0.053206512,0.004186044,0.058571144,0.984749973,0.981000006,0.981000006,0.982249995,0.002165044,0.979475379
128,7,4,relu,32,5,2,relu,0.5,0.18638644,-0.6840833,0.5990435,0.166067794,0.05687087,0.040791448,0.051226713,0.049629677,0.008157809,0.06008433,0.983749986,0.984499991,0.980750024,0.983,0.001984294,0.980457025
128,7,4,relu,32,5,2,tanh,0.25,0.5252178,0.4863677,0.766233308,0.755509035,0.047951266,0.052340623,0.050319359,0.050203749,0.002196961,0.053019268,0.985499978,0.984250009,0.981750011,0.983833333,0.001909392,0.981386348
128,7,4,relu,32,5,2,tanh,0.5,0.7313917,-0.04490392,0.845782525,0.475652612,0.049774431,0.065745845,0.052258037,0.055926104,0.008594333,0.066940185,0.985499978,0.97874999,0.980750024,0.981666664,0.003467096,0.977223401
128,7,4,relu,32,5,4,relu,0.25,-0.5293561,-0.9806124,0.225794006,0.080318743,0.065018661,0.093253948,0.066888161,0.07505359,0.015789665,0.09528886,0.978999972,0.972500026,0.979250014,0.976916671,0.003826969,0.972012212
128,7,4,relu,32,5,4,relu,0.5,0.2807255,-1.0603619,0.649140783,0.06390265,0.088010356,0.086443178,0.083881244,0.086111593,0.002084431,0.088782899,0.973749995,0.976249993,0.976249993,0.97541666,0.001443375,0.973566901
128,7,4,relu,32,5,4,tanh,0.25,0.8302938,0.75107443,0.876967181,0.858127077,0.074461326,0.069285572,0.091616884,0.078454594,0.011688948,0.093434584,0.976249993,0.980250001,0.973999977,0.976833324,0.003165581,0.972776468
128,7,4,relu,32,5,4,tanh,0.5,1.1263927,-0.03248647,0.944549039,0.482647624,0.074694775,0.078428,0.08636862,0.079830465,0.00596195,0.087471011,0.980750024,0.977500021,0.974250019,0.977500021,0.003250003,0.973334976
128,7,4,relu,32,7,2,relu,0.25,-0.41033393,-0.74559134,0.27926739,0.144903228,0.049537808,0.042675342,0.04824404,0.046819063,0.003646406,0.051492121,0.985000014,0.985000014,0.983500004,0.984500011,0.000866031,0.983390147
128,7,4,relu,32,7,2,relu,0.5,0.20853628,-0.7862163,0.610983215,0.131912135,0.038192581,0.038835205,0.055684801,0.044237529,0.009918834,0.056949026,0.988499999,0.985249996,0.981750011,0.985166669,0.003375765,0.980840451
128,7,4,relu,32,7,2,tanh,0.25,0.596379,0.55221057,0.795868299,0.784044157,0.043696538,0.03754542,0.047628272,0.042956743,0.005081973,0.049469554,0.986500025,0.986750007,0.983500004,0.985583345,0.001808551,0.983265594
128,7,4,relu,32,7,2,tanh,0.5,0.84547734,-0.04319065,0.881354198,0.476617344,0.041167505,0.045154084,0.048027195,0.044782928,0.003444874,0.049197711,0.98724997,0.984499991,0.985000014,0.985583325,0.00146485,0.983706044
128,7,4,relu,32,7,4,relu,0.25,-0.4772039,-0.8755475,0.248511881,0.106074438,0.074550629,0.067025952,0.071559258,0.07104528,0.003788578,0.075900537,0.978999972,0.979749978,0.975499988,0.978083313,0.002268436,0.975176195
128,7,4,relu,32,7,4,relu,0.5,0.24473432,-0.9441422,0.630272809,0.088709931,0.095317461,0.072168618,0.094976068,0.087487382,0.013267537,0.104490415,0.975250006,0.976000011,0.972750008,0.974666675,0.001701716,0.972485839
128,7,4,relu,32,7,4,tanh,0.25,0.7266544,0.66900647,0.844174454,0.829816136,0.064644225,0.056664512,0.063893147,0.061733961,0.004406304,0.067380867,0.981000006,0.982500017,0.97874999,0.980750004,0.001887472,0.978331111
128,7,4,relu,32,7,4,tanh,0.5,0.9985391,-0.035220206,0.919844032,0.481107131,0.068055287,0.061922505,0.063722074,0.064566622,0.003152412,0.0686066,0.981000006,0.980250001,0.981249988,0.980833332,0.000520412,0.980166397
128,7,4,tanh,8,3,2,relu,0.25,-0.4520474,-0.4703735,0.2598743,0.253317081,0.08831349,0.08897911,0.089010954,0.088767851,0.00039381,0.08927254,0.972500026,0.9745,0.970499992,0.972500006,0.002000004,0.969936898
128,7,4,tanh,8,3,2,relu,0.5,-0.59774315,0.011220036,0.197796351,0.50729606,0.129347518,0.112725906,0.123993509,0.122022311,0.008484322,0.132895407,0.966750026,0.967999995,0.962750018,0.965833346,0.002742406,0.962318812
128,7,4,tanh,8,3,2,tanh,0.25,0.3663033,0.5613428,0.692523152,0.787850031,0.102870181,0.094977401,0.108191721,0.102013101,0.006648722,0.110533781,0.97025001,0.973500013,0.967499971,0.970416665,0.003003491,0.966567536
128,7,4,tanh,8,3,2,tanh,0.5,-0.1333462,0.61427957,0.422104871,0.809159938,0.117059313,0.106023051,0.11639636,0.113159575,0.006189294,0.121091473,0.969500005,0.968999982,0.964999974,0.96783332,0.002466454,0.964672433
128,7,4,tanh,8,3,4,relu,0.25,-0.89141524,-0.85117286,0.102008311,0.112756831,0.461952001,0.437250942,0.341715246,0.413639396,0.063500773,0.495018911,0.910000026,0.908249974,0.921750009,0.913333336,0.007341386,0.903924971
128,7,4,tanh,8,3,4,relu,0.5,-1.203925,-0.03003897,0.040998925,0.484027036,0.734111726,0.57180047,0.960684597,0.755532264,0.195324974,1.005851291,0.871999979,0.90474999,0.758000016,0.844916662,0.077032579,0.746195439
128,7,4,tanh,8,3,4,tanh,0.25,0.65932655,1.0939206,0.820188392,0.943039148,0.352941543,0.482148141,0.372683078,0.402590921,0.069602051,0.491789538,0.930249989,0.899999976,0.922999978,0.917749981,0.015793596,0.897509673
128,7,4,tanh,8,3,4,tanh,0.5,-0.19927813,1.2125686,0.386353411,0.961400923,0.547749698,0.466950655,0.634962916,0.549887756,0.084026534,0.657572093,0.916499972,0.922500014,0.866249979,0.901749988,0.030889936,0.862162943
128,7,4,tanh,8,5,2,relu,0.25,-0.515715,-0.5342407,0.231624572,0.225085203,0.072151147,0.076674387,0.077851936,0.075559157,0.003009577,0.079416085,0.976750016,0.976499975,0.97299999,0.97541666,0.002096629,0.972729723
128,7,4,tanh,8,5,2,relu,0.5,-0.68462193,0.003058045,0.165291396,0.502692348,0.095141344,0.083092116,0.086457975,0.088230478,0.006217097,0.096198009,0.971750021,0.973999977,0.973999977,0.973249992,0.001299013,0.97158524
128,7,4,tanh,8,5,2,tanh,0.25,0.40572047,0.62617886,0.711700887,0.813771152,0.07019262,0.072583124,0.095870592,0.079548779,0.01418555,0.097728292,0.978999972,0.97874999,0.969749987,0.975833316,0.0052698,0.969079796
128,7,4,tanh,8,5,2,tanh,0.5,-0.14140634,0.69588226,0.417694513,0.839440855,0.083653711,0.088001132,0.089947097,0.087200647,0.003222151,0.09133,0.977500021,0.972750008,0.973749995,0.974666675,0.002504173,0.971457448
128,7,4,tanh,8,5,4,relu,0.25,-0.79283494,-0.7773307,0.12971479,0.134686697,0.195317343,0.324427903,0.225221053,0.2483221,0.067584229,0.334934774,0.959749997,0.940750003,0.950749993,0.950416664,0.009504382,0.938236309
128,7,4,tanh,8,5,4,relu,0.5,-1.0772053,-0.025716515,0.061223926,0.486463621,0.660955071,0.840101659,0.430026948,0.643694559,0.205581519,0.907157877,0.894500017,0.86500001,0.92750001,0.895666679,0.031266329,0.855597266
128,7,4,tanh,8,5,4,tanh,0.25,0.6034675,0.9756859,0.798697172,0.919509445,0.234699965,0.257461548,0.257888436,0.25001665,0.013266355,0.267018168,0.955500007,0.945249975,0.949000001,0.949916661,0.005186134,0.943270363
128,7,4,tanh,8,5,4,tanh,0.5,-0.18059058,1.0806196,0.396405807,0.940666685,0.323334217,0.387077272,0.380126357,0.363512615,0.034968651,0.408326745,0.94599998,0.935750008,0.938750029,0.940166672,0.005269786,0.93341317
128,7,4,tanh,8,7,2,relu,0.25,-0.5899124,-0.6054714,0.200896234,0.19573108,0.070126601,0.066879712,0.066103354,0.067703222,0.002134305,0.070438444,0.97874999,0.980499983,0.979250014,0.979499996,0.000901381,0.97834483
128,7,4,tanh,8,7,2,relu,0.5,-0.7891984,-0.004263075,0.130821852,0.498562623,0.071338795,0.079073884,0.082948469,0.077787049,0.005910845,0.085362102,0.976750016,0.975000024,0.971750021,0.97450002,0.002537221,0.971248441
128,7,4,tanh,8,7,2,tanh,0.25,0.44939172,0.7126511,0.732285608,0.845271803,0.063945055,0.056281015,0.071175031,0.063800367,0.007448062,0.073345443,0.980250001,0.984000027,0.976750016,0.980333348,0.003625724,0.975686796
128,7,4,tanh,8,7,2,tanh,0.5,-0.16553672,0.7988761,0.404552754,0.8731406,0.072176516,0.062762052,0.071484573,0.068807714,0.005247115,0.075532162,0.97724998,0.980250001,0.977999985,0.978499989,0.00156126,0.976499153
128,7,4,tanh,8,7,4,relu,0.25,-0.6868514,-0.70682156,0.164503298,0.158033581,0.301321208,0.294529259,0.237260044,0.277703504,0.035189313,0.322800422,0.946250021,0.944999993,0.95025003,0.947166681,0.00274243,0.943652116
128,7,4,tanh,8,7,4,relu,0.5,-0.9527263,-0.02200851,0.086959706,0.488554237,0.57047224,0.462798983,1.020552158,0.684607794,0.295875556,1.063787575,0.881749988,0.928749979,0.806999981,0.872499983,0.061399816,0.793812952
128,7,4,tanh,8,7,4,tanh,0.25,0.54232526,0.8564293,0.773559998,0.889792207,0.200938195,0.230544344,0.231717288,0.221066609,0.017441581,0.243418894,0.958999991,0.95450002,0.953750014,0.955750008,0.00283944,0.95211112
128,7,4,tanh,8,7,4,tanh,0.5,-0.16451098,0.9537005,0.405109375,0.914500923,0.290977865,0.295193881,0.326874673,0.304348806,0.019621537,0.329494817,0.953249991,0.957249999,0.944999993,0.951833328,0.006246668,0.9438279
128,7,4,tanh,32,3,2,relu,0.25,-0.46228778,-0.4277488,0.255218103,0.273107758,0.052261934,0.050899792,0.052031275,0.051731,0.000729028,0.052665287,0.98575002,0.981750011,0.98150003,0.98300002,0.002384847,0.979943716
128,7,4,tanh,32,3,2,relu,0.5,-0.60008,0.039111093,0.196876655,0.523017198,0.053411629,0.058451213,0.063726284,0.058529709,0.005157776,0.065139664,0.983500004,0.982249975,0.97874999,0.98149999,0.002462218,0.978344531
128,7,4,tanh,32,3,2,tanh,0.25,0.32381123,0.5538254,0.671262628,0.784719864,0.054157875,0.054185566,0.059495971,0.055946471,0.003073989,0.059885946,0.984250009,0.983250022,0.981000006,0.982833346,0.001664585,0.980700094
128,7,4,tanh,32,3,2,tanh,0.5,-0.16046785,0.6074236,0.407305197,0.806473082,0.061859813,0.059291907,0.065183222,0.062111647,0.00295372,0.065896992,0.981000006,0.98150003,0.980000019,0.980833352,0.000763766,0.979854546
128,7,4,tanh,32,3,4,relu,0.25,-0.9270276,-0.7858069,0.093068952,0.132039158,0.098228164,0.097715601,0.126448229,0.107463998,0.016442824,0.128536324,0.967999995,0.971750021,0.961000025,0.96691668,0.005456261,0.959924201
128,7,4,tanh,32,3,4,relu,0.5,-1.2125798,0.024354963,0.039815003,0.514702523,0.127913058,0.135189906,0.138850048,0.133984337,0.005567269,0.14111908,0.963750005,0.964999974,0.961250007,0.963333329,0.001909392,0.960886344
128,7,4,tanh,32,3,4,tanh,0.25,0.5838245,1.1038125,0.790802633,0.944760538,0.104405768,0.110135086,0.115898915,0.11014659,0.005746582,0.117511131,0.971499979,0.968999982,0.96875,0.969749987,0.001520683,0.967801153
128,7,4,tanh,32,3,4,tanh,0.5,-0.25085217,1.197788,0.359009988,0.959373979,0.132585466,0.103783324,0.102258943,0.112875911,0.017085984,0.134772481,0.963999987,0.971000016,0.970749974,0.968583326,0.003971256,0.963493956
128,7,4,tanh,32,5,2,relu,0.25,-0.5277988,-0.48876444,0.226455594,0.245008587,0.043971781,0.042967744,0.054169364,0.047036296,0.006197783,0.054979075,0.986999989,0.986999989,0.983250022,0.98575,0.002165044,0.982975384
128,7,4,tanh,32,5,2,relu,0.5,-0.69595444,0.028312651,0.161309471,0.516933322,0.04968914,0.042776387,0.049092736,0.047186088,0.003830538,0.052095119,0.986500025,0.985499978,0.985000014,0.985666672,0.000763773,0.984687858
128,7,4,tanh,32,5,2,tanh,0.25,0.3590494,0.62506455,0.688935409,0.813342148,0.046929479,0.041309889,0.052480135,0.046906501,0.005585158,0.05406417,0.985249996,0.985249996,0.980499983,0.983666658,0.002742421,0.980152104
128,7,4,tanh,32,5,2,tanh,0.5,-0.17315851,0.69062185,0.400422697,0.837584062,0.051327758,0.051052909,0.051192995,0.051191221,0.000137433,0.051367348,0.983749986,0.982249975,0.983749986,0.983249982,0.000866032,0.982140118
128,7,4,tanh,32,5,4,relu,0.25,-0.8258183,-0.7150076,0.119952261,0.155201487,0.065972842,0.067155652,0.074692726,0.06927374,0.004730097,0.075335603,0.98150003,0.980000019,0.977750003,0.979750017,0.001887472,0.977331124
128,7,4,tanh,32,5,4,relu,0.5,-1.0858015,0.02241954,0.059671026,0.513611433,0.089833461,0.084199227,0.076746024,0.083592904,0.006564752,0.092005973,0.970749974,0.972249985,0.976249993,0.973083317,0.002843129,0.969439701
128,7,4,tanh,32,5,4,tanh,0.25,0.5340303,0.99033505,0.770023215,0.922732817,0.067275271,0.066104256,0.079017125,0.070798884,0.007141249,0.079950762,0.979499996,0.976999998,0.976750016,0.977750003,0.001520684,0.975801169
128,7,4,tanh,32,5,4,tanh,0.5,-0.23069598,1.0681627,0.369621722,0.938383813,0.080204554,0.083446652,0.078651473,0.08076756,0.002446664,0.083903086,0.976750016,0.977999985,0.97724998,0.977333327,0.000629139,0.976527053
128,7,4,tanh,32,7,2,relu,0.25,-0.6091598,-0.5531894,0.193326794,0.217051997,0.056974281,0.042871069,0.060646519,0.05349729,0.009383963,0.065523322,0.981249988,0.986000001,0.981999993,0.983083327,0.002553599,0.979810759
128,7,4,tanh,32,7,2,relu,0.5,-0.8017527,0.030485122,0.127025865,0.518157647,0.046839539,0.045821078,0.05292248,0.048527699,0.003839908,0.053448739,0.986500025,0.984749973,0.983500004,0.984916667,0.001506941,0.982985444
128,7,4,tanh,32,7,2,tanh,0.25,0.40027636,0.7136121,0.709084956,0.845601906,0.049492259,0.0409014,0.04920613,0.046533263,0.004879434,0.05278651,0.984499991,0.98575002,0.98575002,0.985333344,0.000721705,0.984408442
128,7,4,tanh,32,7,2,tanh,0.5,-0.19753723,0.7971267,0.38728687,0.872610219,0.045222014,0.044921052,0.052663241,0.047602102,0.004385657,0.053222548,0.987749994,0.984499991,0.98299998,0.985083322,0.00242814,0.981971535
128,7,4,tanh,32,7,4,relu,0.25,-0.7222434,-0.65099686,0.152303176,0.178197359,0.060574871,0.061064046,0.069473259,0.063704059,0.005002257,0.070114709,0.980750024,0.982500017,0.976499975,0.979916672,0.003085609,0.975962305
128,7,4,tanh,32,7,4,relu,0.5,-0.9598823,0.020220784,0.0853087,0.51237177,0.066356018,0.069388449,0.084095508,0.073279992,0.009488438,0.085439914,0.975750029,0.980000019,0.973999977,0.976583342,0.003085601,0.972628985
128,7,4,tanh,32,7,4,tanh,0.25,0.4901768,0.8670679,0.750838545,0.892702201,0.060609754,0.060199156,0.069993004,0.063600638,0.005539757,0.070700122,0.981750011,0.984250009,0.979749978,0.981916666,0.00225464,0.979027229
128,7,4,tanh,32,7,4,tanh,0.5,-0.21476513,0.9462921,0.378078025,0.912766406,0.063683875,0.06007053,0.072102584,0.065285663,0.006173886,0.073197817,0.981000006,0.981999993,0.976000011,0.97966667,0.003214543,0.975547068
512,3,2,relu,8,3,2,relu,0.25,-0.02537519,-0.36170733,0.481885972,0.305157116,0.090105176,0.079967588,0.102359012,0.090810592,0.011212367,0.105179819,0.973249972,0.9745,0.964999974,0.970916649,0.005161969,0.964301319
512,3,2,relu,8,3,2,relu,0.5,0.23001614,-0.24999234,0.622465107,0.362703423,0.102817595,0.141782477,0.148732856,0.131110976,0.024748,0.162826814,0.971249998,0.959749997,0.95599997,0.962333322,0.007946447,0.952149541
512,3,2,relu,8,3,2,tanh,0.25,0.36720657,0.08844945,0.692968664,0.550728,0.120026551,0.101163179,0.130246505,0.117145412,0.014754175,0.136053648,0.961250007,0.969250023,0.957499981,0.96266667,0.006001756,0.954975111
512,3,2,relu,8,3,2,tanh,0.5,0.34687617,-0.17810453,0.68287535,0.401498265,0.109709516,0.100700818,0.112499788,0.107636707,0.006166549,0.115539458,0.966499984,0.971499979,0.966000021,0.967999995,0.003041366,0.964102327
512,3,2,relu,8,3,4,relu,0.25,-0.048357483,-1.7457314,0.469083201,0.000534447,0.172832683,0.148329422,0.140315711,0.153825939,0.01694099,0.175536691,0.953750014,0.955500007,0.962499976,0.957249999,0.004630045,0.951316358
512,3,2,relu,8,3,4,relu,0.5,1.1207615,-1.3553324,0.943591614,0.022908412,0.174905866,0.28850314,0.226886883,0.23009863,0.056866701,0.302976239,0.957499981,0.935500026,0.935750008,0.942916672,0.012630135,0.926730503
512,3,2,relu,8,3,4,tanh,0.25,1.605533,0.48350245,0.992620609,0.754224628,0.171121478,0.194177225,0.173397347,0.17956535,0.012705316,0.195847868,0.958000004,0.948000014,0.955749989,0.953916669,0.005246022,0.947193621
512,3,2,relu,8,3,4,tanh,0.5,1.6264298,-0.757572,0.993609593,0.140990545,0.214620024,0.189265311,0.195418298,0.199767878,0.013225147,0.216716585,0.940500021,0.955250025,0.949000001,0.948250016,0.007403547,0.938761988
512,3,2,relu,32,3,2,relu,0.25,-0.047212128,-0.3150959,0.469720625,0.328701776,0.060500786,0.064007081,0.06574823,0.063418699,0.002672744,0.066843959,0.983749986,0.980250001,0.977500021,0.980500003,0.003132474,0.976485576
